##NAMES=Magnetite
##RRUFFID=R060656
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=Jacupiranga Pegmatite, Sao Paulo State, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black rounded octahedra associated with phlogopite and diopside
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060656
##MEASURED CHEMISTRY=(Fe^2+^_0.98_Mg_0.01_Mn_0.01_)(Fe^3+^_1.96_Ti_0.02_Mg_0.02_)O_4_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 8.4003 b: 8.4003 c: 8.4003 alpha: 90 beta: 90 gamma: 90 volume: 592.78 crystal system: cubic
##FILETYPE=RAW Powder Diffraction Profile

9.59, 84
9.6, 69
9.61, 62
9.62, 66
9.63, 75
9.64, 77
9.65, 56
9.66, 67
9.67, 69
9.68, 76
9.69, 79
9.7, 79
9.71, 71
9.72, 60
9.73, 72
9.74, 54
9.75, 57
9.76, 86
9.77, 75
9.78, 71
9.79, 91
9.8, 65
9.81, 69
9.82, 66
9.83, 78
9.84, 75
9.85, 63
9.86, 75
9.87, 68
9.88, 79
9.89, 69
9.9, 71
9.91, 71
9.92, 67
9.93, 80
9.94, 73
9.95, 75
9.96, 68
9.97, 80
9.98, 76
9.99, 62
10, 82
10.01, 66
10.02, 62
10.03, 82
10.04, 64
10.05, 66
10.06, 68
10.07, 66
10.08, 77
10.09, 74
10.1, 75
10.11, 60
10.12, 64
10.13, 83
10.14, 84
10.15, 53
10.16, 57
10.17, 56
10.18, 52
10.19, 61
10.2, 67
10.21, 60
10.22, 78
10.23, 51
10.24, 70
10.25, 76
10.26, 80
10.27, 60
10.28, 71
10.29, 70
10.3, 62
10.31, 77
10.32, 59
10.33, 81
10.34, 65
10.35, 67
10.36, 61
10.37, 60
10.38, 75
10.39, 83
10.4, 73
10.41, 70
10.42, 69
10.43, 75
10.44, 75
10.45, 67
10.46, 70
10.47, 73
10.48, 67
10.49, 84
10.5, 75
10.51, 68
10.52, 86
10.53, 67
10.54, 70
10.55, 51
10.56, 68
10.57, 84
10.58, 74
10.59, 69
10.6, 65
10.61, 64
10.62, 61
10.63, 74
10.64, 74
10.65, 69
10.66, 71
10.67, 75
